,Date,Time,Bitcoin,Gold,s&p 500,Gas,Dow Jones
0,2011-09-13,12:00,5.97,1820.0,1172.869995,2.7680000000000002,11105.849609
1,2011-09-13,14:00,5.88,1820.0,1172.869995,2.7680000000000002,11105.849609
2,2011-09-13,16:00,,1820.0,1172.869995,2.7680000000000002,11105.849609
3,2011-09-13,18:00,5.96,1820.0,1172.869995,2.7680000000000002,11105.849609
4,2011-09-13,20:00,,1820.0,1172.869995,2.7680000000000002,11105.849609
5,2011-09-13,22:00,,1820.0,1172.869995,2.7680000000000002,11105.849609
6,2011-09-14,0:00,,1818.5,1188.680054,2.752,11246.730469
7,2011-09-14,2:00,,1818.5,1188.680054,2.752,11246.730469
8,2011-09-14,4:00,,1818.5,1188.680054,2.752,11246.730469
9,2011-09-14,6:00,5.57,1818.5,1188.680054,2.752,11246.730469
10,2011-09-14,8:00,5.57,1818.5,1188.680054,2.752,11246.730469
11,2011-09-14,10:00,5.62,1818.5,1188.680054,2.752,11246.730469
12,2011-09-14,12:00,,1818.5,1188.680054,2.752,11246.730469
13,2011-09-14,14:00,5.52,1818.5,1188.680054,2.752,11246.730469
14,2011-09-14,16:00,,1818.5,1188.680054,2.752,11246.730469
15,2011-09-14,18:00,,1818.5,1188.680054,2.752,11246.730469
16,2011-09-14,20:00,,1818.5,1188.680054,2.752,11246.730469
17,2011-09-14,22:00,,1818.5,1188.680054,2.752,11246.730469
18,2011-09-15,0:00,,1782.0,1209.109985,2.81,11433.179688
19,2011-09-15,2:00,,1782.0,1209.109985,2.81,11433.179688
20,2011-09-15,4:00,,1782.0,1209.109985,2.81,11433.179688
21,2011-09-15,6:00,,1782.0,1209.109985,2.81,11433.179688
22,2011-09-15,8:00,5.07,1782.0,1209.109985,2.81,11433.179688
23,2011-09-15,10:00,5.0,1782.0,1209.109985,2.81,11433.179688
24,2011-09-15,12:00,,1782.0,1209.109985,2.81,11433.179688
25,2011-09-15,14:00,5.2,1782.0,1209.109985,2.81,11433.179688
26,2011-09-15,16:00,,1782.0,1209.109985,2.81,11433.179688
27,2011-09-15,18:00,,1782.0,1209.109985,2.81,11433.179688
28,2011-09-15,20:00,,1782.0,1209.109985,2.81,11433.179688
29,2011-09-15,22:00,,1782.0,1209.109985,2.81,11433.179688
30,2011-09-16,0:00,,1794.0,1216.01001,2.824,11509.089844
31,2011-09-16,2:00,,1794.0,1216.01001,2.824,11509.089844
32,2011-09-16,4:00,,1794.0,1216.01001,2.824,11509.089844
33,2011-09-16,6:00,4.82,1794.0,1216.01001,2.824,11509.089844
34,2011-09-16,8:00,,1794.0,1216.01001,2.824,11509.089844
35,2011-09-16,10:00,4.8,1794.0,1216.01001,2.824,11509.089844
36,2011-09-16,12:00,,1794.0,1216.01001,2.824,11509.089844
37,2011-09-16,14:00,4.87,1794.0,1216.01001,2.824,11509.089844
38,2011-09-16,16:00,4.85,1794.0,1216.01001,2.824,11509.089844
39,2011-09-16,18:00,,1794.0,1216.01001,2.824,11509.089844
40,2011-09-16,20:00,,1794.0,1216.01001,2.824,11509.089844
41,2011-09-16,22:00,,1794.0,1216.01001,2.824,11509.089844
42,2011-09-19,0:00,,1794.0,1204.089966,2.745,11401.009766
43,2011-09-19,2:00,,1794.0,1204.089966,2.745,11401.009766
44,2011-09-19,4:00,,1794.0,1204.089966,2.745,11401.009766
45,2011-09-19,6:00,,1794.0,1204.089966,2.745,11401.009766
46,2011-09-19,8:00,,1794.0,1204.089966,2.745,11401.009766
47,2011-09-19,10:00,,1794.0,1204.089966,2.745,11401.009766
48,2011-09-19,12:00,4.9,1794.0,1204.089966,2.745,11401.009766
49,2011-09-19,14:00,,1794.0,1204.089966,2.745,11401.009766
50,2011-09-19,16:00,,1794.0,1204.089966,2.745,11401.009766
51,2011-09-19,18:00,,1794.0,1204.089966,2.745,11401.009766
52,2011-09-19,20:00,,1794.0,1204.089966,2.745,11401.009766
53,2011-09-19,22:00,,1794.0,1204.089966,2.745,11401.009766
54,2011-09-20,0:00,,1799.0,1202.089966,2.758,11408.660156
55,2011-09-20,2:00,,1799.0,1202.089966,2.758,11408.660156
56,2011-09-20,4:00,,1799.0,1202.089966,2.758,11408.660156
57,2011-09-20,6:00,4.92,1799.0,1202.089966,2.758,11408.660156
58,2011-09-20,8:00,5.48,1799.0,1202.089966,2.758,11408.660156
59,2011-09-20,10:00,,1799.0,1202.089966,2.758,11408.660156
60,2011-09-20,12:00,5.42,1799.0,1202.089966,2.758,11408.660156
61,2011-09-20,14:00,5.56,1799.0,1202.089966,2.758,11408.660156
62,2011-09-20,16:00,5.58,1799.0,1202.089966,2.758,11408.660156
63,2011-09-20,18:00,,1799.0,1202.089966,2.758,11408.660156
64,2011-09-20,20:00,,1799.0,1202.089966,2.758,11408.660156
65,2011-09-20,22:00,,1799.0,1202.089966,2.758,11408.660156
66,2011-09-21,0:00,,1793.0,1166.76001,2.702,11124.839844
67,2011-09-21,2:00,,1793.0,1166.76001,2.702,11124.839844
68,2011-09-21,4:00,,1793.0,1166.76001,2.702,11124.839844
69,2011-09-21,6:00,5.7,1793.0,1166.76001,2.702,11124.839844
70,2011-09-21,8:00,,1793.0,1166.76001,2.702,11124.839844
71,2011-09-21,10:00,,1793.0,1166.76001,2.702,11124.839844
72,2011-09-21,12:00,5.79,1793.0,1166.76001,2.702,11124.839844
73,2011-09-21,14:00,,1793.0,1166.76001,2.702,11124.839844
74,2011-09-21,16:00,5.71,1793.0,1166.76001,2.702,11124.839844
75,2011-09-21,18:00,,1793.0,1166.76001,2.702,11124.839844
76,2011-09-21,20:00,,1793.0,1166.76001,2.702,11124.839844
77,2011-09-21,22:00,,1793.0,1166.76001,2.702,11124.839844
78,2011-09-22,0:00,,1722.0,1129.560059,2.596,10733.830078
79,2011-09-22,2:00,,1722.0,1129.560059,2.596,10733.830078
80,2011-09-22,4:00,,1722.0,1129.560059,2.596,10733.830078
81,2011-09-22,6:00,5.68,1722.0,1129.560059,2.596,10733.830078
82,2011-09-22,8:00,,1722.0,1129.560059,2.596,10733.830078
83,2011-09-22,10:00,5.69,1722.0,1129.560059,2.596,10733.830078
84,2011-09-22,12:00,5.72,1722.0,1129.560059,2.596,10733.830078
85,2011-09-22,14:00,,1722.0,1129.560059,2.596,10733.830078
86,2011-09-22,16:00,,1722.0,1129.560059,2.596,10733.830078
87,2011-09-22,18:00,,1722.0,1129.560059,2.596,10733.830078
88,2011-09-22,20:00,,1722.0,1129.560059,2.596,10733.830078
89,2011-09-22,22:00,,1722.0,1129.560059,2.596,10733.830078
90,2011-09-23,0:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
91,2011-09-23,2:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
92,2011-09-23,4:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
93,2011-09-23,6:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
94,2011-09-23,8:00,5.71,1689.0,1136.430054,2.5869999999999997,10771.480469
95,2011-09-23,10:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
96,2011-09-23,12:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
97,2011-09-23,14:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
98,2011-09-23,16:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
99,2011-09-23,18:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
100,2011-09-23,20:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
101,2011-09-23,22:00,,1689.0,1136.430054,2.5869999999999997,10771.480469
102,2011-09-26,0:00,,1598.0,1162.949951,2.59,11043.860352
103,2011-09-26,2:00,,1598.0,1162.949951,2.59,11043.860352
104,2011-09-26,4:00,,1598.0,1162.949951,2.59,11043.860352
105,2011-09-26,6:00,6.06,1598.0,1162.949951,2.59,11043.860352
106,2011-09-26,8:00,,1598.0,1162.949951,2.59,11043.860352
107,2011-09-26,10:00,6.05,1598.0,1162.949951,2.59,11043.860352
108,2011-09-26,12:00,,1598.0,1162.949951,2.59,11043.860352
109,2011-09-26,14:00,,1598.0,1162.949951,2.59,11043.860352
110,2011-09-26,16:00,5.9,1598.0,1162.949951,2.59,11043.860352
111,2011-09-26,18:00,,1598.0,1162.949951,2.59,11043.860352
112,2011-09-26,20:00,,1598.0,1162.949951,2.59,11043.860352
113,2011-09-26,22:00,,1598.0,1162.949951,2.59,11043.860352
114,2011-09-27,0:00,,1659.0,1175.380005,2.662,11190.69043
115,2011-09-27,2:00,,1659.0,1175.380005,2.662,11190.69043
116,2011-09-27,4:00,,1659.0,1175.380005,2.662,11190.69043
117,2011-09-27,6:00,,1659.0,1175.380005,2.662,11190.69043
118,2011-09-27,8:00,,1659.0,1175.380005,2.662,11190.69043
119,2011-09-27,10:00,4.9,1659.0,1175.380005,2.662,11190.69043
120,2011-09-27,12:00,,1659.0,1175.380005,2.662,11190.69043
121,2011-09-27,14:00,,1659.0,1175.380005,2.662,11190.69043
122,2011-09-27,16:00,,1659.0,1175.380005,2.662,11190.69043
123,2011-09-27,18:00,,1659.0,1175.380005,2.662,11190.69043
124,2011-09-27,20:00,,1659.0,1175.380005,2.662,11190.69043
125,2011-09-27,22:00,,1659.0,1175.380005,2.662,11190.69043
126,2011-09-28,0:00,,1643.0,1151.060059,2.608,11010.900391
127,2011-09-28,2:00,,1643.0,1151.060059,2.608,11010.900391
128,2011-09-28,4:00,,1643.0,1151.060059,2.608,11010.900391
129,2011-09-28,6:00,4.91,1643.0,1151.060059,2.608,11010.900391
130,2011-09-28,8:00,,1643.0,1151.060059,2.608,11010.900391
131,2011-09-28,10:00,4.86,1643.0,1151.060059,2.608,11010.900391
132,2011-09-28,12:00,4.82,1643.0,1151.060059,2.608,11010.900391
133,2011-09-28,14:00,,1643.0,1151.060059,2.608,11010.900391
134,2011-09-28,16:00,,1643.0,1151.060059,2.608,11010.900391
135,2011-09-28,18:00,,1643.0,1151.060059,2.608,11010.900391
136,2011-09-28,20:00,,1643.0,1151.060059,2.608,11010.900391
137,2011-09-28,22:00,,1643.0,1151.060059,2.608,11010.900391
138,2011-09-29,0:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
139,2011-09-29,2:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
140,2011-09-29,4:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
141,2011-09-29,6:00,4.82,1613.0,1160.400024,2.6839999999999997,11153.980469
142,2011-09-29,8:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
143,2011-09-29,10:00,4.82,1613.0,1160.400024,2.6839999999999997,11153.980469
144,2011-09-29,12:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
145,2011-09-29,14:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
146,2011-09-29,16:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
147,2011-09-29,18:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
148,2011-09-29,20:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
149,2011-09-29,22:00,,1613.0,1160.400024,2.6839999999999997,11153.980469
150,2011-09-30,0:00,,1620.0,1131.420044,2.633,10913.379883
151,2011-09-30,2:00,,1620.0,1131.420044,2.633,10913.379883
152,2011-09-30,4:00,,1620.0,1131.420044,2.633,10913.379883
153,2011-09-30,6:00,,1620.0,1131.420044,2.633,10913.379883
154,2011-09-30,8:00,,1620.0,1131.420044,2.633,10913.379883
155,2011-09-30,10:00,,1620.0,1131.420044,2.633,10913.379883
156,2011-09-30,12:00,,1620.0,1131.420044,2.633,10913.379883
157,2011-09-30,14:00,,1620.0,1131.420044,2.633,10913.379883
158,2011-09-30,16:00,,1620.0,1131.420044,2.633,10913.379883
159,2011-09-30,18:00,,1620.0,1131.420044,2.633,10913.379883
160,2011-09-30,20:00,,1620.0,1131.420044,2.633,10913.379883
161,2011-09-30,22:00,,1620.0,1131.420044,2.633,10913.379883
162,2011-10-03,0:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
163,2011-10-03,2:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
164,2011-10-03,4:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
165,2011-10-03,6:00,4.85,1655.5,1099.22998,2.6010000000000004,10655.299805
166,2011-10-03,8:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
167,2011-10-03,10:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
168,2011-10-03,12:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
169,2011-10-03,14:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
170,2011-10-03,16:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
171,2011-10-03,18:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
172,2011-10-03,20:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
173,2011-10-03,22:00,,1655.5,1099.22998,2.6010000000000004,10655.299805
174,2011-10-04,0:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
175,2011-10-04,2:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
176,2011-10-04,4:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
177,2011-10-04,6:00,4.85,1638.0,1123.949951,2.6319999999999997,10808.709961
178,2011-10-04,8:00,5.13,1638.0,1123.949951,2.6319999999999997,10808.709961
179,2011-10-04,10:00,4.87,1638.0,1123.949951,2.6319999999999997,10808.709961
180,2011-10-04,12:00,4.89,1638.0,1123.949951,2.6319999999999997,10808.709961
181,2011-10-04,14:00,4.98,1638.0,1123.949951,2.6319999999999997,10808.709961
182,2011-10-04,16:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
183,2011-10-04,18:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
184,2011-10-04,20:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
185,2011-10-04,22:00,,1638.0,1123.949951,2.6319999999999997,10808.709961
186,2011-10-05,0:00,,1617.0,1144.030029,2.713,10939.950195
187,2011-10-05,2:00,,1617.0,1144.030029,2.713,10939.950195
188,2011-10-05,4:00,,1617.0,1144.030029,2.713,10939.950195
189,2011-10-05,6:00,,1617.0,1144.030029,2.713,10939.950195
190,2011-10-05,8:00,,1617.0,1144.030029,2.713,10939.950195
191,2011-10-05,10:00,5.17,1617.0,1144.030029,2.713,10939.950195
192,2011-10-05,12:00,,1617.0,1144.030029,2.713,10939.950195
193,2011-10-05,14:00,,1617.0,1144.030029,2.713,10939.950195
194,2011-10-05,16:00,4.91,1617.0,1144.030029,2.713,10939.950195
195,2011-10-05,18:00,,1617.0,1144.030029,2.713,10939.950195
196,2011-10-05,20:00,,1617.0,1144.030029,2.713,10939.950195
197,2011-10-05,22:00,,1617.0,1144.030029,2.713,10939.950195
198,2011-10-06,0:00,,1635.0,1164.969971,2.815,11123.330078
199,2011-10-06,2:00,,1635.0,1164.969971,2.815,11123.330078
200,2011-10-06,4:00,,1635.0,1164.969971,2.815,11123.330078
201,2011-10-06,6:00,,1635.0,1164.969971,2.815,11123.330078
202,2011-10-06,8:00,4.88,1635.0,1164.969971,2.815,11123.330078
203,2011-10-06,10:00,4.9,1635.0,1164.969971,2.815,11123.330078
204,2011-10-06,12:00,4.9,1635.0,1164.969971,2.815,11123.330078
205,2011-10-06,14:00,,1635.0,1164.969971,2.815,11123.330078
206,2011-10-06,16:00,4.99,1635.0,1164.969971,2.815,11123.330078
207,2011-10-06,18:00,4.96,1635.0,1164.969971,2.815,11123.330078
208,2011-10-06,20:00,4.8,1635.0,1164.969971,2.815,11123.330078
209,2011-10-06,22:00,,1635.0,1164.969971,2.815,11123.330078
210,2011-10-07,0:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
211,2011-10-07,2:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
212,2011-10-07,4:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
213,2011-10-07,6:00,4.79,1652.0,1155.459961,2.7880000000000003,11103.120117
214,2011-10-07,8:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
215,2011-10-07,10:00,4.6,1652.0,1155.459961,2.7880000000000003,11103.120117
216,2011-10-07,12:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
217,2011-10-07,14:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
218,2011-10-07,16:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
219,2011-10-07,18:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
220,2011-10-07,20:00,4.6,1652.0,1155.459961,2.7880000000000003,11103.120117
221,2011-10-07,22:00,,1652.0,1155.459961,2.7880000000000003,11103.120117
222,2011-10-10,0:00,,1661.0,1194.890015,2.853,11433.179688
223,2011-10-10,2:00,,1661.0,1194.890015,2.853,11433.179688
224,2011-10-10,4:00,,1661.0,1194.890015,2.853,11433.179688
225,2011-10-10,6:00,,1661.0,1194.890015,2.853,11433.179688
226,2011-10-10,8:00,,1661.0,1194.890015,2.853,11433.179688
227,2011-10-10,10:00,,1661.0,1194.890015,2.853,11433.179688
228,2011-10-10,12:00,,1661.0,1194.890015,2.853,11433.179688
229,2011-10-10,14:00,,1661.0,1194.890015,2.853,11433.179688
230,2011-10-10,16:00,,1661.0,1194.890015,2.853,11433.179688
231,2011-10-10,18:00,4.5,1661.0,1194.890015,2.853,11433.179688
232,2011-10-10,20:00,,1661.0,1194.890015,2.853,11433.179688
233,2011-10-10,22:00,,1661.0,1194.890015,2.853,11433.179688
234,2011-10-11,0:00,,1663.0,1195.540039,2.872,11416.299805
235,2011-10-11,2:00,,1663.0,1195.540039,2.872,11416.299805
236,2011-10-11,4:00,,1663.0,1195.540039,2.872,11416.299805
237,2011-10-11,6:00,,1663.0,1195.540039,2.872,11416.299805
238,2011-10-11,8:00,,1663.0,1195.540039,2.872,11416.299805
239,2011-10-11,10:00,,1663.0,1195.540039,2.872,11416.299805
240,2011-10-11,12:00,4.0,1663.0,1195.540039,2.872,11416.299805
241,2011-10-11,14:00,,1663.0,1195.540039,2.872,11416.299805
242,2011-10-11,16:00,,1663.0,1195.540039,2.872,11416.299805
243,2011-10-11,18:00,,1663.0,1195.540039,2.872,11416.299805
244,2011-10-11,20:00,,1663.0,1195.540039,2.872,11416.299805
245,2011-10-11,22:00,,1663.0,1195.540039,2.872,11416.299805
246,2011-10-12,0:00,,1682.0,1207.25,2.872,11518.849609
247,2011-10-12,2:00,,1682.0,1207.25,2.872,11518.849609
248,2011-10-12,4:00,,1682.0,1207.25,2.872,11518.849609
249,2011-10-12,6:00,,1682.0,1207.25,2.872,11518.849609
250,2011-10-12,8:00,,1682.0,1207.25,2.872,11518.849609
251,2011-10-12,10:00,,1682.0,1207.25,2.872,11518.849609
252,2011-10-12,12:00,,1682.0,1207.25,2.872,11518.849609
253,2011-10-12,14:00,3.94,1682.0,1207.25,2.872,11518.849609
254,2011-10-12,16:00,,1682.0,1207.25,2.872,11518.849609
255,2011-10-12,18:00,,1682.0,1207.25,2.872,11518.849609
256,2011-10-12,20:00,,1682.0,1207.25,2.872,11518.849609
257,2011-10-12,22:00,,1682.0,1207.25,2.872,11518.849609
258,2011-10-13,0:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
259,2011-10-13,2:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
260,2011-10-13,4:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
261,2011-10-13,6:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
262,2011-10-13,8:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
263,2011-10-13,10:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
264,2011-10-13,12:00,3.94,1656.0,1203.660034,2.8930000000000002,11478.129883
265,2011-10-13,14:00,3.95,1656.0,1203.660034,2.8930000000000002,11478.129883
266,2011-10-13,16:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
267,2011-10-13,18:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
268,2011-10-13,20:00,3.97,1656.0,1203.660034,2.8930000000000002,11478.129883
269,2011-10-13,22:00,,1656.0,1203.660034,2.8930000000000002,11478.129883
270,2011-10-14,0:00,,1678.0,1224.579956,2.923,11644.490234
271,2011-10-14,2:00,,1678.0,1224.579956,2.923,11644.490234
272,2011-10-14,4:00,,1678.0,1224.579956,2.923,11644.490234
273,2011-10-14,6:00,,1678.0,1224.579956,2.923,11644.490234
274,2011-10-14,8:00,4.05,1678.0,1224.579956,2.923,11644.490234
275,2011-10-14,10:00,,1678.0,1224.579956,2.923,11644.490234
276,2011-10-14,12:00,,1678.0,1224.579956,2.923,11644.490234
277,2011-10-14,14:00,,1678.0,1224.579956,2.923,11644.490234
278,2011-10-14,16:00,,1678.0,1224.579956,2.923,11644.490234
279,2011-10-14,18:00,,1678.0,1224.579956,2.923,11644.490234
280,2011-10-14,20:00,,1678.0,1224.579956,2.923,11644.490234
281,2011-10-14,22:00,,1678.0,1224.579956,2.923,11644.490234
282,2011-10-17,0:00,,1682.0,1200.859985,2.8160000000000003,11397.0
283,2011-10-17,2:00,,1682.0,1200.859985,2.8160000000000003,11397.0
284,2011-10-17,4:00,3.92,1682.0,1200.859985,2.8160000000000003,11397.0
285,2011-10-17,6:00,,1682.0,1200.859985,2.8160000000000003,11397.0
286,2011-10-17,8:00,,1682.0,1200.859985,2.8160000000000003,11397.0
287,2011-10-17,10:00,,1682.0,1200.859985,2.8160000000000003,11397.0
288,2011-10-17,12:00,,1682.0,1200.859985,2.8160000000000003,11397.0
289,2011-10-17,14:00,,1682.0,1200.859985,2.8160000000000003,11397.0
290,2011-10-17,16:00,,1682.0,1200.859985,2.8160000000000003,11397.0
291,2011-10-17,18:00,,1682.0,1200.859985,2.8160000000000003,11397.0
292,2011-10-17,20:00,,1682.0,1200.859985,2.8160000000000003,11397.0
293,2011-10-17,22:00,,1682.0,1200.859985,2.8160000000000003,11397.0
294,2011-10-18,0:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
295,2011-10-18,2:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
296,2011-10-18,4:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
297,2011-10-18,6:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
298,2011-10-18,8:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
299,2011-10-18,10:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
300,2011-10-18,12:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
301,2011-10-18,14:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
302,2011-10-18,16:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
303,2011-10-18,18:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
304,2011-10-18,20:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
305,2011-10-18,22:00,,1631.0,1225.380005,2.8160000000000003,11577.049805
306,2011-10-19,0:00,,1652.5,1209.880005,2.755,11504.620117
307,2011-10-19,2:00,,1652.5,1209.880005,2.755,11504.620117
308,2011-10-19,4:00,,1652.5,1209.880005,2.755,11504.620117
309,2011-10-19,6:00,,1652.5,1209.880005,2.755,11504.620117
310,2011-10-19,8:00,,1652.5,1209.880005,2.755,11504.620117
311,2011-10-19,10:00,,1652.5,1209.880005,2.755,11504.620117
312,2011-10-19,12:00,,1652.5,1209.880005,2.755,11504.620117
313,2011-10-19,14:00,,1652.5,1209.880005,2.755,11504.620117
314,2011-10-19,16:00,,1652.5,1209.880005,2.755,11504.620117
315,2011-10-19,18:00,,1652.5,1209.880005,2.755,11504.620117
316,2011-10-19,20:00,,1652.5,1209.880005,2.755,11504.620117
317,2011-10-19,22:00,,1652.5,1209.880005,2.755,11504.620117
318,2011-10-20,0:00,,1620.0,1215.390015,2.725,11541.780273
319,2011-10-20,2:00,,1620.0,1215.390015,2.725,11541.780273
320,2011-10-20,4:00,,1620.0,1215.390015,2.725,11541.780273
321,2011-10-20,6:00,,1620.0,1215.390015,2.725,11541.780273
322,2011-10-20,8:00,2.24,1620.0,1215.390015,2.725,11541.780273
323,2011-10-20,10:00,,1620.0,1215.390015,2.725,11541.780273
324,2011-10-20,12:00,,1620.0,1215.390015,2.725,11541.780273
325,2011-10-20,14:00,,1620.0,1215.390015,2.725,11541.780273
326,2011-10-20,16:00,,1620.0,1215.390015,2.725,11541.780273
327,2011-10-20,18:00,,1620.0,1215.390015,2.725,11541.780273
328,2011-10-20,20:00,2.28,1620.0,1215.390015,2.725,11541.780273
329,2011-10-20,22:00,,1620.0,1215.390015,2.725,11541.780273
330,2011-10-21,0:00,,1642.5,1238.25,2.75,11808.790039
331,2011-10-21,2:00,,1642.5,1238.25,2.75,11808.790039
332,2011-10-21,4:00,,1642.5,1238.25,2.75,11808.790039
333,2011-10-21,6:00,2.23,1642.5,1238.25,2.75,11808.790039
334,2011-10-21,8:00,2.27,1642.5,1238.25,2.75,11808.790039
335,2011-10-21,10:00,,1642.5,1238.25,2.75,11808.790039
336,2011-10-21,12:00,,1642.5,1238.25,2.75,11808.790039
337,2011-10-21,14:00,,1642.5,1238.25,2.75,11808.790039
338,2011-10-21,16:00,,1642.5,1238.25,2.75,11808.790039
339,2011-10-21,18:00,,1642.5,1238.25,2.75,11808.790039
340,2011-10-21,20:00,,1642.5,1238.25,2.75,11808.790039
341,2011-10-21,22:00,,1642.5,1238.25,2.75,11808.790039
342,2011-10-24,0:00,,1652.0,1254.189941,2.736,11913.620117
343,2011-10-24,2:00,,1652.0,1254.189941,2.736,11913.620117
344,2011-10-24,4:00,,1652.0,1254.189941,2.736,11913.620117
345,2011-10-24,6:00,,1652.0,1254.189941,2.736,11913.620117
346,2011-10-24,8:00,,1652.0,1254.189941,2.736,11913.620117
347,2011-10-24,10:00,2.93,1652.0,1254.189941,2.736,11913.620117
348,2011-10-24,12:00,,1652.0,1254.189941,2.736,11913.620117
349,2011-10-24,14:00,,1652.0,1254.189941,2.736,11913.620117
350,2011-10-24,16:00,,1652.0,1254.189941,2.736,11913.620117
351,2011-10-24,18:00,,1652.0,1254.189941,2.736,11913.620117
352,2011-10-24,20:00,,1652.0,1254.189941,2.736,11913.620117
353,2011-10-24,22:00,,1652.0,1254.189941,2.736,11913.620117
354,2011-10-25,0:00,,1656.0,1229.050049,2.752,11706.620117
355,2011-10-25,2:00,,1656.0,1229.050049,2.752,11706.620117
356,2011-10-25,4:00,,1656.0,1229.050049,2.752,11706.620117
357,2011-10-25,6:00,,1656.0,1229.050049,2.752,11706.620117
358,2011-10-25,8:00,2.68,1656.0,1229.050049,2.752,11706.620117
359,2011-10-25,10:00,2.71,1656.0,1229.050049,2.752,11706.620117
360,2011-10-25,12:00,,1656.0,1229.050049,2.752,11706.620117
361,2011-10-25,14:00,,1656.0,1229.050049,2.752,11706.620117
362,2011-10-25,16:00,,1656.0,1229.050049,2.752,11706.620117
363,2011-10-25,18:00,,1656.0,1229.050049,2.752,11706.620117
364,2011-10-25,20:00,,1656.0,1229.050049,2.752,11706.620117
365,2011-10-25,22:00,,1656.0,1229.050049,2.752,11706.620117
366,2011-10-26,0:00,,1715.0,1242.0,2.695,11869.040039
367,2011-10-26,2:00,,1715.0,1242.0,2.695,11869.040039
368,2011-10-26,4:00,,1715.0,1242.0,2.695,11869.040039
369,2011-10-26,6:00,,1715.0,1242.0,2.695,11869.040039
370,2011-10-26,8:00,,1715.0,1242.0,2.695,11869.040039
371,2011-10-26,10:00,,1715.0,1242.0,2.695,11869.040039
372,2011-10-26,12:00,2.91,1715.0,1242.0,2.695,11869.040039
373,2011-10-26,14:00,2.67,1715.0,1242.0,2.695,11869.040039
374,2011-10-26,16:00,,1715.0,1242.0,2.695,11869.040039
375,2011-10-26,18:00,,1715.0,1242.0,2.695,11869.040039
376,2011-10-26,20:00,,1715.0,1242.0,2.695,11869.040039
377,2011-10-26,22:00,,1715.0,1242.0,2.695,11869.040039
378,2011-10-27,0:00,,1718.0,1284.589966,2.804,12208.549805
